2017-06-22,2705.409912
2017-06-23,2744.909912
2017-06-24,2608.719971
2017-06-25,2589.409912
2017-06-26,2478.449951
2017-06-27,2552.449951
2017-06-28,2574.790039
2017-06-29,2539.320068
2017-06-30,2480.840088
2017-07-01,2434.550049
2017-07-02,2506.469971
2017-07-03,2564.060059
2017-07-04,2601.639893
2017-07-05,2601.98999
2017-07-06,2608.560059
2017-07-07,2518.659912
2017-07-08,2571.340088
2017-07-09,2518.439941
2017-07-10,2372.560059
2017-07-11,2337.790039
2017-07-12,2398.840088
2017-07-13,2357.899902
2017-07-14,2233.340088
2017-07-15,1998.859985
2017-07-16,1929.819946
2017-07-17,2228.409912
2017-07-18,2318.879883
2017-07-19,2273.429932
2017-07-20,2817.600098
2017-07-21,2667.76001
2017-07-22,2810.120117
2017-07-23,2730.399902
2017-07-24,2754.860107
2017-07-25,2576.47998
2017-07-26,2529.449951
2017-07-27,2671.780029
2017-07-28,2809.01001
2017-07-29,2726.449951
2017-07-30,2757.179932
2017-07-31,2875.340088
2017-08-01,2718.26001
2017-08-02,2710.669922
2017-08-03,2804.72998
2017-08-04,2895.889893
2017-08-05,3252.909912
2017-08-06,3213.939941
2017-08-07,3378.939941
2017-08-08,3419.939941
2017-08-09,3342.469971
2017-08-10,3381.280029
2017-08-11,3650.620117
2017-08-12,3884.709961
2017-08-13,4073.26001
2017-08-14,4325.129883
2017-08-15,4181.930176
2017-08-16,4376.629883
2017-08-17,4331.689941
2017-08-18,4160.620117
2017-08-19,4193.700195
2017-08-20,4087.659912
2017-08-21,4001.73999
2017-08-22,4100.52002
2017-08-23,4151.52002
2017-08-24,4334.680176
2017-08-25,4371.600098
2017-08-26,4352.399902
2017-08-27,4382.879883
2017-08-28,4382.660156
2017-08-29,4579.02002
2017-08-30,4565.299805
2017-08-31,4703.390137
2017-09-01,4892.009766
2017-09-02,4578.77002
2017-09-03,4582.959961
2017-09-04,4236.310059
2017-09-05,4376.529785
2017-09-06,4597.120117
2017-09-07,4599.879883
2017-09-08,4228.75
2017-09-09,4226.060059
2017-09-10,4122.939941
2017-09-11,4161.27002
2017-09-12,4130.810059
2017-09-13,3882.590088
2017-09-14,3154.949951
2017-09-15,3637.52002
2017-09-16,3625.040039
2017-09-17,3582.879883
2017-09-18,4065.199951
2017-09-19,3924.969971
2017-09-20,3905.949951
2017-09-21,3631.040039
2017-09-22,3630.699951
2017-09-23,3792.399902
2017-09-24,3682.840088
2017-09-25,3926.070068
2017-09-26,3892.350098
2017-09-27,4200.669922
2017-09-28,4174.72998
2017-09-29,4163.069824
2017-09-30,4338.709961
2017-10-01,4403.740234
2017-10-02,4409.319824
2017-10-03,4317.47998
2017-10-04,4229.359863
2017-10-05,4328.410156
2017-10-06,4370.810059
2017-10-07,4426.890137
2017-10-08,4610.47998
2017-10-09,4772.02002
2017-10-10,4781.990234
2017-10-11,4826.47998
2017-10-12,5446.910156
2017-10-13,5647.209961
2017-10-14,5831.790039
2017-10-15,5678.189941
2017-10-16,5725.589844
2017-10-17,5605.509766
2017-10-18,5590.689941
2017-10-19,5708.52002
2017-10-20,6011.450195
2017-10-21,6031.600098
2017-10-22,6008.419922
2017-10-23,5930.319824
2017-10-24,5526.640137
2017-10-25,5750.799805
2017-10-26,5904.830078
2017-10-27,5780.899902
2017-10-28,5753.089844
2017-10-29,6153.850098
2017-10-30,6130.529785
2017-10-31,6468.399902
2017-11-01,6767.310059
2017-11-02,7078.5
2017-11-03,7207.759766
2017-11-04,7379.950195
2017-11-05,7407.410156
2017-11-06,7022.759766
